x-axis,1,2
second,Volt,Volt
-2.145000E-03,+55.187186E-03,-10.360829990E+00
-2.142500E-03,+55.093750E-03,-10.368420024E+00
-2.140000E-03,+54.580768E-03,-10.359076431E+00
-2.137500E-03,+53.579146E-03,-10.338975929E+00
-2.135000E-03,+52.848147E-03,-10.356642386E+00
-2.132500E-03,+53.382066E-03,-10.359076431E+00
-2.130000E-03,+53.312971E-03,-10.348031624E+00
-2.127500E-03,+53.534391E-03,-10.379176933E+00
-2.125000E-03,+53.983511E-03,-10.365698081E+00
-2.122500E-03,+54.134527E-03,-10.359076431E+00
-2.120000E-03,+54.584171E-03,-10.379176933E+00
-2.117500E-03,+55.385312E-03,-10.359076431E+00
-2.115000E-03,+55.079093E-03,-10.359076431E+00
-2.112500E-03,+54.383166E-03,-10.359076431E+00
-2.110000E-03,+53.708176E-03,-10.359076431E+00
-2.107500E-03,+53.015128E-03,-10.359076431E+00
-2.105000E-03,+53.126099E-03,-10.374073290E+00
-2.102500E-03,+53.237071E-03,-10.379176933E+00
-2.100000E-03,+53.438337E-03,-10.359076431E+00
-2.097500E-03,+53.780151E-03,-10.359076431E+00
-2.095000E-03,+54.383166E-03,-10.359076431E+00
-2.092500E-03,+54.785176E-03,-10.348895317E+00
-2.090000E-03,+55.187186E-03,-10.338975929E+00
-2.087500E-03,+55.187186E-03,-10.359076431E+00
-2.085000E-03,+54.584171E-03,-10.375905367E+00
-2.082500E-03,+53.866520E-03,-10.359076431E+00
-2.080000E-03,+53.378141E-03,-10.359076431E+00
-2.077500E-03,+53.012510E-03,-10.359076431E+00
-2.075000E-03,+53.355370E-03,-10.371717763E+00
-2.072500E-03,+53.579146E-03,-10.359076431E+00
-2.070000E-03,+54.076685E-03,-10.379176933E+00
-2.067500E-03,+54.388662E-03,-10.359626054E+00
-2.065000E-03,+54.584171E-03,-10.367530158E+00
-2.062500E-03,+54.986181E-03,-10.359076431E+00
-2.060000E-03,+55.123587E-03,-10.372817009E+00
-2.057500E-03,+54.737803E-03,-10.379176933E+00
-2.055000E-03,+53.822812E-03,-10.354810309E+00
-2.052500E-03,+53.241520E-03,-10.359076431E+00
-2.050000E-03,+53.334694E-03,-10.356904111E+00
-2.047500E-03,+53.489897E-03,-10.388101766E+00
-2.045000E-03,+53.780151E-03,-10.359076431E+00
-2.042500E-03,+54.071974E-03,-10.359076431E+00
-2.040000E-03,+54.182161E-03,-10.395246866E+00
-2.037500E-03,+54.723932E-03,-10.359076431E+00
-2.035000E-03,+55.306009E-03,-10.375067846E+00
-2.032500E-03,+55.643373E-03,-10.354182168E+00
-2.030000E-03,+54.723147E-03,-10.372974044E+00
-2.027500E-03,+53.579146E-03,-10.341776389E+00
-2.025000E-03,+53.343069E-03,-10.359076431E+00
-2.022500E-03,+52.983197E-03,-10.359076431E+00
-2.020000E-03,+53.183940E-03,-10.349366423E+00
-2.017500E-03,+53.579146E-03,-10.360463575E+00
-2.015000E-03,+53.731470E-03,-10.346592135E+00
-2.012500E-03,+54.313547E-03,-10.355595485E+00
-2.010000E-03,+54.438390E-03,-10.359076431E+00
-2.007500E-03,+55.041928E-03,-10.359076431E+00
-2.005000E-03,+55.187186E-03,-10.342404530E+00
-2.002500E-03,+54.861861E-03,-10.359076431E+00
-2.000000E-03,+53.793499E-03,-10.359076431E+00
-1.997500E-03,+53.182893E-03,-10.369414580E+00
-1.995000E-03,+53.378141E-03,-10.359835434E+00
-1.992500E-03,+53.295697E-03,-10.367320778E+00
-1.990000E-03,+53.751623E-03,-10.379176933E+00
-1.987500E-03,+53.858145E-03,-10.365226975E+00
-1.985000E-03,+54.182161E-03,-10.364023039E+00
-1.982500E-03,+54.383166E-03,-10.379176933E+00
-1.980000E-03,+54.855580E-03,-10.372136523E+00
-1.977500E-03,+54.966551E-03,-10.361039371E+00
-1.975000E-03,+54.693834E-03,-10.370042721E+00
-1.972500E-03,+53.781459E-03,-10.379046071E+00
-1.970000E-03,+53.289416E-03,-10.370304446E+00
-1.967500E-03,+53.199382E-03,-10.361301096E+00
-1.965000E-03,+53.111704E-03,-10.359076431E+00
-1.962500E-03,+53.263505E-03,-10.374858466E+00
-1.960000E-03,+53.625994E-03,-10.359076431E+00
-1.957500E-03,+54.455925E-03,-10.352664161E+00
-1.955000E-03,+54.357255E-03,-10.361667511E+00
-1.952500E-03,+55.102125E-03,-10.367582503E+00
-1.950000E-03,+54.996126E-03,-10.359076431E+00
-1.947500E-03,+54.774183E-03,-10.369676305E+00
-1.945000E-03,+54.198126E-03,-10.379176933E+00
-1.942500E-03,+53.526277E-03,-10.366483257E+00
-1.940000E-03,+53.140232E-03,-10.375486607E+00
-1.937500E-03,+52.733511E-03,-10.344288952E+00
-1.935000E-03,+53.463463E-03,-10.379176933E+00
-1.932500E-03,+53.812343E-03,-10.359076431E+00
-1.930000E-03,+54.103381E-03,-10.346853860E+00
-1.927500E-03,+54.773922E-03,-10.340101347E+00
-1.925000E-03,+54.785176E-03,-10.349104697E+00
-1.922500E-03,+55.177502E-03,-10.378208550E+00
-1.920000E-03,+54.825481E-03,-10.371141967E+00
-1.917500E-03,+54.120917E-03,-10.362138617E+00
-1.915000E-03,+53.519734E-03,-10.373235769E+00
-1.912500E-03,+53.275021E-03,-10.379176933E+00
-1.910000E-03,+53.378141E-03,-10.342823290E+00
-1.907500E-03,+53.724141E-03,-10.359076431E+00
-1.905000E-03,+53.780151E-03,-10.340729488E+00
-1.902500E-03,+53.859453E-03,-10.349732838E+00
-1.900000E-03,+54.188966E-03,-10.359416674E+00
-1.897500E-03,+55.100555E-03,-10.367739538E+00
-1.895000E-03,+55.388191E-03,-10.376742888E+00
-1.892500E-03,+54.781250E-03,-10.345545234E+00
-1.890000E-03,+54.337887E-03,-10.359076431E+00
-1.887500E-03,+53.735396E-03,-10.343451431E+00
-1.885000E-03,+53.177136E-03,-10.365698081E+00
-1.882500E-03,+53.177136E-03,-10.361458131E+00
-1.880000E-03,+53.465295E-03,-10.350360979E+00
-1.877500E-03,+53.381020E-03,-10.359076431E+00
-1.875000E-03,+53.888243E-03,-10.380694940E+00
-1.872500E-03,+54.566112E-03,-10.359076431E+00
-1.870000E-03,+54.656145E-03,-10.379176933E+00
-1.867500E-03,+55.187186E-03,-10.362976138E+00
-1.865000E-03,+54.887249E-03,-10.374073290E+00
-1.862500E-03,+54.383166E-03,-10.359076431E+00
-1.860000E-03,+53.750052E-03,-10.362086272E+00
-1.857500E-03,+53.258009E-03,-10.371089622E+00
-1.855000E-03,+53.186296E-03,-10.358160393E+00
-1.852500E-03,+53.276329E-03,-10.348895317E+00
-1.850000E-03,+53.780151E-03,-10.359076431E+00
-1.847500E-03,+54.059411E-03,-10.366902017E+00
-1.845000E-03,+54.046587E-03,-10.362347997E+00
-1.842500E-03,+54.928863E-03,-10.364808215E+00
-1.840000E-03,+55.133532E-03,-10.373811565E+00
-1.837500E-03,+54.949801E-03,-10.359076431E+00
-1.835000E-03,+54.256752E-03,-10.379176933E+00
-1.832500E-03,+53.795592E-03,-10.340520108E+00
-1.830000E-03,+52.890546E-03,-10.359076431E+00
-1.827500E-03,+53.182632E-03,-10.378627310E+00
-1.825000E-03,+53.727544E-03,-10.359076431E+00
-1.822500E-03,+53.457443E-03,-10.336332503E+00
-1.820000E-03,+54.128769E-03,-10.359076431E+00
-1.817500E-03,+54.584171E-03,-10.374439706E+00
-1.815000E-03,+55.028842E-03,-10.354810309E+00
-1.812500E-03,+54.921796E-03,-10.338975929E+00
-1.810000E-03,+54.828622E-03,-10.359076431E+00
-1.807500E-03,+54.673419E-03,-10.359076431E+00
-1.805000E-03,+53.779365E-03,-10.399120400E+00
-1.802500E-03,+53.066949E-03,-10.359076431E+00
-1.800000E-03,+53.036589E-03,-10.359076431E+00
-1.797500E-03,+53.247016E-03,-10.372188868E+00
-1.795000E-03,+53.821241E-03,-10.354967344E+00
-1.792500E-03,+53.981156E-03,-10.384071196E+00
-1.790000E-03,+54.244190E-03,-10.359076431E+00
-1.787500E-03,+54.294179E-03,-10.376376473E+00
-1.785000E-03,+55.187186E-03,-10.370880242E+00
-1.782500E-03,+55.395257E-03,-10.359783089E+00
-1.780000E-03,+54.681271E-03,-10.349366423E+00
-1.777500E-03,+54.182161E-03,-10.377789789E+00
-1.775000E-03,+53.177136E-03,-10.359076431E+00
-1.772500E-03,+53.211945E-03,-10.345937821E+00
-1.770000E-03,+53.433365E-03,-10.364598835E+00
-1.767500E-03,+53.232883E-03,-10.373602185E+00
-1.765000E-03,+54.113589E-03,-10.375748332E+00
-1.762500E-03,+54.507485E-03,-10.359076431E+00
-1.760000E-03,+54.383166E-03,-10.359076431E+00
-1.757500E-03,+55.187186E-03,-10.368838784E+00
-1.755000E-03,+54.800356E-03,-10.359835434E+00
-1.752500E-03,+54.702732E-03,-10.367320778E+00
-1.750000E-03,+53.435197E-03,-10.359076431E+00
-1.747500E-03,+53.222152E-03,-10.359076431E+00
-1.745000E-03,+52.926664E-03,-10.359076431E+00
-1.742500E-03,+53.337573E-03,-10.379176933E+00
-1.740000E-03,+53.709746E-03,-10.366116841E+00
-1.737500E-03,+53.437029E-03,-10.340938868E+00
-1.735000E-03,+54.182161E-03,-10.370042721E+00
-1.732500E-03,+54.982255E-03,-10.359207294E+00
-1.730000E-03,+55.074906E-03,-10.365593391E+00
-1.727500E-03,+54.807422E-03,-10.379176933E+00
-1.725000E-03,+54.785176E-03,-10.379176933E+00
-1.722500E-03,+53.937971E-03,-10.354757964E+00
-1.720000E-03,+53.532297E-03,-10.343660811E+00
-1.717500E-03,+52.839248E-03,-10.359076431E+00
-1.715000E-03,+53.053863E-03,-10.376585853E+00
-1.712500E-03,+53.664206E-03,-10.379176933E+00
-1.710000E-03,+53.780151E-03,-10.359076431E+00
-1.707500E-03,+54.076162E-03,-10.368577059E+00
-1.705000E-03,+54.600136E-03,-10.359076431E+00
-1.702500E-03,+55.060249E-03,-10.371770108E+00
-1.700000E-03,+55.224089E-03,-10.379176933E+00
-1.697500E-03,+54.732045E-03,-10.344288952E+00
-1.695000E-03,+54.093959E-03,-10.373392804E+00
-1.692500E-03,+53.378141E-03,-10.396058215E+00
-1.690000E-03,+53.177136E-03,-10.359076431E+00
-1.687500E-03,+53.165881E-03,-10.379176933E+00
-1.685000E-03,+53.680433E-03,-10.369205200E+00
-1.682500E-03,+53.780151E-03,-10.338975929E+00
-1.680000E-03,+54.302816E-03,-10.347010895E+00
-1.677500E-03,+54.584171E-03,-10.356014245E+00
-1.675000E-03,+54.986181E-03,-10.359076431E+00
-1.672500E-03,+55.037741E-03,-10.364232419E+00
-1.670000E-03,+54.986181E-03,-10.359076431E+00
-1.667500E-03,+54.254659E-03,-10.346225719E+00
-1.665000E-03,+53.395676E-03,-10.359076431E+00
-1.662500E-03,+53.177136E-03,-10.359076431E+00
-1.660000E-03,+53.173733E-03,-10.359076431E+00
-1.657500E-03,+53.263767E-03,-10.367739538E+00
-1.655000E-03,+53.579146E-03,-10.359076431E+00
-1.652500E-03,+54.313547E-03,-10.352507126E+00
-1.650000E-03,+54.182161E-03,-10.363604279E+00
-1.647500E-03,+54.718436E-03,-10.359076431E+00
-1.645000E-03,+55.255758E-03,-10.365698081E+00
-1.642500E-03,+55.115735E-03,-10.376795233E+00
-1.640000E-03,+54.269315E-03,-10.370461481E+00
-1.637500E-03,+53.780151E-03,-10.359076431E+00
-1.635000E-03,+52.868038E-03,-10.359076431E+00
-1.632500E-03,+53.195195E-03,-10.359076431E+00
-1.630000E-03,+53.306166E-03,-10.364782042E+00
-1.627500E-03,+53.456135E-03,-10.362976138E+00
-1.625000E-03,+53.981156E-03,-10.364180074E+00
-1.622500E-03,+54.160961E-03,-10.344969438E+00
-1.620000E-03,+54.785176E-03,-10.362086272E+00
-1.617500E-03,+55.268059E-03,-10.367163742E+00
-1.615000E-03,+54.602491E-03,-10.397445359E+00
-1.612500E-03,+54.281355E-03,-10.368995820E+00
-1.610000E-03,+53.768373E-03,-10.359076431E+00
-1.607500E-03,+53.299885E-03,-10.359076431E+00
-1.605000E-03,+53.546430E-03,-10.355804865E+00
-1.602500E-03,+53.521828E-03,-10.359076431E+00
-1.600000E-03,+53.726497E-03,-10.359076431E+00
-1.597500E-03,+53.981156E-03,-10.362714413E+00
-1.595000E-03,+54.130339E-03,-10.366535602E+00
-1.592500E-03,+54.970739E-03,-10.359076431E+00
-1.590000E-03,+54.986181E-03,-10.388729906E+00
-1.587500E-03,+55.192682E-03,-10.359076431E+00
-1.585000E-03,+54.668708E-03,-10.359076431E+00
-1.582500E-03,+53.753716E-03,-10.376533508E+00
-1.580000E-03,+53.314541E-03,-10.359076431E+00
-1.577500E-03,+53.177136E-03,-10.359076431E+00
-1.575000E-03,+53.219797E-03,-10.374910811E+00
-1.572500E-03,+53.981156E-03,-10.372345903E+00
-1.570000E-03,+53.622592E-03,-10.361248751E+00
-1.567500E-03,+54.360657E-03,-10.359076431E+00
-1.565000E-03,+54.785961E-03,-10.359076431E+00
-1.562500E-03,+54.875994E-03,-10.357139664E+00
-1.560000E-03,+54.986181E-03,-10.357061146E+00
-1.557500E-03,+54.645414E-03,-10.352088366E+00
-1.555000E-03,+53.697969E-03,-10.359076431E+00
-1.552500E-03,+53.633323E-03,-10.374282670E+00
-1.550000E-03,+53.316112E-03,-10.345178818E+00
-1.547500E-03,+53.551141E-03,-10.359076431E+00
-1.545000E-03,+53.697184E-03,-10.370880242E+00
-1.542500E-03,+53.988222E-03,-10.359783089E+00
-1.540000E-03,+54.383166E-03,-10.369466925E+00
-1.537500E-03,+54.598042E-03,-10.359076431E+00
-1.535000E-03,+54.785176E-03,-10.384045024E+00
-1.532500E-03,+55.020990E-03,-10.359076431E+00
-1.530000E-03,+54.729952E-03,-10.368132126E+00
-1.527500E-03,+53.869661E-03,-10.373602185E+00
-1.525000E-03,+53.245708E-03,-10.362505032E+00
-1.522500E-03,+53.129502E-03,-10.383940334E+00
-1.520000E-03,+53.190484E-03,-10.360411230E+00
-1.517500E-03,+53.573388E-03,-10.359076431E+00
-1.515000E-03,+53.996336E-03,-10.358317428E+00
-1.512500E-03,+54.182161E-03,-10.359076431E+00
-1.510000E-03,+55.130130E-03,-10.359076431E+00
-1.507500E-03,+55.047686E-03,-10.373026389E+00
-1.505000E-03,+55.187186E-03,-10.359076431E+00
-1.502500E-03,+54.504868E-03,-10.355019689E+00
-1.500000E-03,+53.579146E-03,-10.346016339E+00
-1.497500E-03,+53.579146E-03,-10.340938868E+00
-1.495000E-03,+53.579146E-03,-10.370042721E+00
-1.492500E-03,+53.579146E-03,-10.359076431E+00
-1.490000E-03,+53.513976E-03,-10.350203944E+00
-1.487500E-03,+54.137667E-03,-10.361301096E+00
-1.485000E-03,+54.182161E-03,-10.359076431E+00
-1.482500E-03,+54.110710E-03,-10.354757964E+00
-1.480000E-03,+55.247644E-03,-10.363761314E+00
-1.477500E-03,+55.187186E-03,-10.345388198E+00
-1.475000E-03,+54.610081E-03,-10.359076431E+00
-1.472500E-03,+53.896095E-03,-10.355988073E+00
-1.470000E-03,+53.383113E-03,-10.359076431E+00
-1.467500E-03,+53.166143E-03,-10.379176933E+00
-1.465000E-03,+53.378141E-03,-10.360672955E+00
-1.462500E-03,+53.981156E-03,-10.346382754E+00
-1.460000E-03,+54.108354E-03,-10.338975929E+00
-1.457500E-03,+54.182161E-03,-10.364389454E+00
-1.455000E-03,+54.584171E-03,-10.364860560E+00
-1.452500E-03,+54.752984E-03,-10.362295652E+00
-1.450000E-03,+54.907401E-03,-10.383521573E+00
-1.447500E-03,+54.796430E-03,-10.360201850E+00
-1.445000E-03,+54.080873E-03,-10.359076431E+00
-1.442500E-03,+53.005182E-03,-10.359076431E+00
-1.440000E-03,+53.257485E-03,-10.371141967E+00
-1.437500E-03,+53.115892E-03,-10.379176933E+00
-1.435000E-03,+53.720739E-03,-10.359076431E+00
-1.432500E-03,+54.182161E-03,-10.379176933E+00
-1.430000E-03,+54.267745E-03,-10.342823291E+00
-1.427500E-03,+54.712678E-03,-10.359076431E+00
-1.425000E-03,+54.968645E-03,-10.342483048E+00
-1.422500E-03,+54.691740E-03,-10.369833340E+00
-1.420000E-03,+54.982778E-03,-10.359076431E+00
-1.417500E-03,+54.268792E-03,-10.367739538E+00
-1.415000E-03,+53.378141E-03,-10.374308843E+00
-1.412500E-03,+53.374215E-03,-10.352507126E+00
-1.410000E-03,+53.689594E-03,-10.348031624E+00
-1.407500E-03,+53.378141E-03,-10.379176933E+00
-1.405000E-03,+53.576790E-03,-10.352454781E+00
-1.402500E-03,+54.004973E-03,-10.359076431E+00
-1.400000E-03,+54.584171E-03,-10.361746029E+00
-1.397500E-03,+54.785176E-03,-10.378889035E+00
-1.395000E-03,+54.677083E-03,-10.379176933E+00
-1.392500E-03,+54.767117E-03,-10.359076431E+00
-1.390000E-03,+54.167242E-03,-10.371979488E+00
-1.387500E-03,+53.378141E-03,-10.359076431E+00
-1.385000E-03,+52.976131E-03,-10.353972788E+00
-1.382500E-03,+53.237071E-03,-10.365069940E+00
-1.380000E-03,+54.091865E-03,-10.376167092E+00
-1.377500E-03,+53.498272E-03,-10.350989120E+00
-1.375000E-03,+53.971995E-03,-10.338975929E+00
-1.372500E-03,+54.182161E-03,-10.359076431E+00
-1.370000E-03,+54.986181E-03,-10.359076431E+00
-1.367500E-03,+55.265442E-03,-10.359076431E+00
-1.365000E-03,+54.850607E-03,-10.355804865E+00
-1.362500E-03,+54.153109E-03,-10.379176933E+00
-1.360000E-03,+53.338097E-03,-10.359076431E+00
-1.357500E-03,+53.414520E-03,-10.342613910E+00
-1.355000E-03,+53.102544E-03,-10.366535602E+00
-1.352500E-03,+53.579146E-03,-10.359076431E+00
-1.350000E-03,+53.981156E-03,-10.338975929E+00
-1.347500E-03,+53.791143E-03,-10.358526808E+00
-1.345000E-03,+54.266698E-03,-10.370723206E+00
-1.342500E-03,+54.785176E-03,-10.341619354E+00
-1.340000E-03,+55.187186E-03,-10.372817009E+00
-1.337500E-03,+54.737803E-03,-10.359076431E+00
-1.335000E-03,+54.182161E-03,-10.359076431E+00
-1.332500E-03,+53.780151E-03,-10.372345903E+00
-1.330000E-03,+53.421587E-03,-10.359076431E+00
-1.327500E-03,+53.243875E-03,-10.368001263E+00
-1.325000E-03,+53.779365E-03,-10.359154949E+00
-1.322500E-03,+54.000523E-03,-10.370095066E+00
-1.320000E-03,+54.162008E-03,-10.357061146E+00
-1.317500E-03,+54.715295E-03,-10.379176933E+00
-1.315000E-03,+54.785176E-03,-10.395168349E+00
-1.312500E-03,+55.181951E-03,-10.359076431E+00
-1.310000E-03,+54.986181E-03,-10.359076431E+00
-1.307500E-03,+54.584171E-03,-10.356275970E+00
-1.305000E-03,+53.828046E-03,-10.362583550E+00
-1.302500E-03,+53.378141E-03,-10.359783089E+00
-1.300000E-03,+53.391750E-03,-10.359076431E+00
-1.297500E-03,+53.579146E-03,-10.341750217E+00
-1.295000E-03,+53.828832E-03,-10.346592135E+00
-1.292500E-03,+54.112542E-03,-10.362557377E+00
-1.290000E-03,+54.383166E-03,-10.353554027E+00
-1.287500E-03,+54.964196E-03,-10.350125426E+00
-1.285000E-03,+54.750890E-03,-10.375748332E+00
-1.282500E-03,+54.861861E-03,-10.359076431E+00
-1.280000E-03,+54.557475E-03,-10.359076431E+00
-1.277500E-03,+54.176403E-03,-10.359076431E+00
-1.275000E-03,+53.199906E-03,-10.359076431E+00
-1.272500E-03,+53.094692E-03,-10.367320778E+00
-1.270000E-03,+53.664730E-03,-10.359076431E+00
-1.267500E-03,+53.981156E-03,-10.359076431E+00
-1.265000E-03,+54.234767E-03,-10.348869145E+00
-1.262500E-03,+54.342598E-03,-10.359076431E+00
-1.260000E-03,+54.915777E-03,-10.379176933E+00
-1.257500E-03,+54.824435E-03,-10.359076431E+00
-1.255000E-03,+55.205507E-03,-10.359076431E+00
-1.252500E-03,+54.383166E-03,-10.379046071E+00
-1.250000E-03,+54.028266E-03,-10.359076431E+00
-1.247500E-03,+53.579146E-03,-10.341200594E+00
-1.245000E-03,+52.910699E-03,-10.359076431E+00
-1.242500E-03,+53.378141E-03,-10.359076431E+00
-1.240000E-03,+53.887458E-03,-10.374492051E+00
-1.237500E-03,+53.989793E-03,-10.365488701E+00
-1.235000E-03,+54.584171E-03,-10.359076431E+00
-1.232500E-03,+54.437343E-03,-10.362164789E+00
-1.230000E-03,+55.187186E-03,-10.378679655E+00
-1.227500E-03,+54.774183E-03,-10.368577059E+00
-1.225000E-03,+54.230056E-03,-10.377580409E+00
-1.222500E-03,+53.907087E-03,-10.359076431E+00
-1.220000E-03,+53.214039E-03,-10.375486607E+00
-1.217500E-03,+53.378141E-03,-10.373863910E+00
-1.215000E-03,+53.752669E-03,-10.373392804E+00
-1.212500E-03,+53.715766E-03,-10.359076431E+00
-1.210000E-03,+54.304386E-03,-10.359076431E+00
-1.207500E-03,+53.969901E-03,-10.359076431E+00
-1.205000E-03,+54.484453E-03,-10.358919396E+00
-1.202500E-03,+55.167818E-03,-10.378208550E+00
-1.200000E-03,+55.146880E-03,-10.359076431E+00
-1.197500E-03,+54.584171E-03,-10.376114747E+00
-1.195000E-03,+54.323754E-03,-10.379176933E+00
-1.192500E-03,+53.677031E-03,-10.359076431E+00
-1.190000E-03,+53.455088E-03,-10.359076431E+00
-1.187500E-03,+53.579146E-03,-10.351826640E+00
-1.185000E-03,+53.378141E-03,-10.395770317E+00
-1.182500E-03,+54.088725E-03,-10.379176933E+00
-1.180000E-03,+53.991363E-03,-10.359416674E+00
-1.177500E-03,+54.556428E-03,-10.367739538E+00
-1.175000E-03,+55.162845E-03,-10.376742888E+00
-1.172500E-03,+55.256805E-03,-10.345545234E+00
-1.170000E-03,+54.785176E-03,-10.374649086E+00
-1.167500E-03,+54.092651E-03,-10.359076431E+00
-1.165000E-03,+53.647718E-03,-10.379176933E+00
-1.162500E-03,+53.200953E-03,-10.376795233E+00
-1.160000E-03,+53.491991E-03,-10.350360979E+00
-1.157500E-03,+54.182161E-03,-10.339263827E+00
-1.155000E-03,+54.089248E-03,-10.357558424E+00
-1.152500E-03,+54.548053E-03,-10.375565124E+00
-1.150000E-03,+54.326110E-03,-10.379176933E+00
-1.147500E-03,+54.662165E-03,-10.379176933E+00
-1.145000E-03,+54.785176E-03,-10.379176933E+00
-1.142500E-03,+55.067316E-03,-10.359076431E+00
-1.140000E-03,+54.011254E-03,-10.362086272E+00
-1.137500E-03,+53.579146E-03,-10.371089622E+00
-1.135000E-03,+53.387301E-03,-10.378260895E+00
-1.132500E-03,+53.378141E-03,-10.359076431E+00
-1.130000E-03,+54.359610E-03,-10.359076431E+00
-1.127500E-03,+54.148398E-03,-10.366902017E+00
-1.125000E-03,+54.285019E-03,-10.359076431E+00
-1.122500E-03,+54.670540E-03,-10.364808215E+00
-1.120000E-03,+54.785176E-03,-10.379176933E+00
-1.117500E-03,+54.656930E-03,-10.375538952E+00
-1.115000E-03,+54.785176E-03,-10.359076431E+00
-1.112500E-03,+54.166719E-03,-10.360620610E+00
-1.110000E-03,+53.473670E-03,-10.359076431E+00
-1.107500E-03,+53.193624E-03,-10.359076431E+00
-1.105000E-03,+53.346210E-03,-10.350622704E+00
-1.102500E-03,+53.552711E-03,-10.359076431E+00
-1.100000E-03,+53.907349E-03,-10.372817009E+00
-1.097500E-03,+53.886411E-03,-10.359076431E+00
-1.095000E-03,+54.139499E-03,-10.359076431E+00
-1.092500E-03,+54.712940E-03,-10.359076431E+00
-1.090000E-03,+55.366468E-03,-10.374832293E+00
-1.087500E-03,+54.695927E-03,-10.359076431E+00
-1.085000E-03,+54.182946E-03,-10.359076431E+00
-1.082500E-03,+53.890337E-03,-10.338975929E+00
-1.080000E-03,+53.579146E-03,-10.359076431E+00
-1.077500E-03,+53.509265E-03,-10.359076431E+00
-1.075000E-03,+53.620236E-03,-10.359076431E+00
-1.072500E-03,+54.030098E-03,-10.363970694E+00
-1.070000E-03,+54.244190E-03,-10.345178818E+00
-1.067500E-03,+53.981156E-03,-10.361876892E+00
-1.065000E-03,+54.868143E-03,-10.359076431E+00
-1.062500E-03,+54.598304E-03,-10.377763617E+00
-1.060000E-03,+54.791981E-03,-10.359076431E+00
-1.057500E-03,+54.369294E-03,-10.396503148E+00
-1.055000E-03,+53.655308E-03,-10.351460225E+00
-1.052500E-03,+53.412950E-03,-10.362557377E+00
-1.050000E-03,+53.177136E-03,-10.379176933E+00
-1.047500E-03,+53.634893E-03,-10.364651180E+00
-1.045000E-03,+54.348880E-03,-10.359076431E+00
-1.042500E-03,+54.028790E-03,-10.366744982E+00
-1.040000E-03,+54.208857E-03,-10.359076431E+00
-1.037500E-03,+54.779418E-03,-10.379176933E+00
-1.035000E-03,+54.971001E-03,-10.359076431E+00
-1.032500E-03,+54.950063E-03,-10.355464622E+00
-1.030000E-03,+54.641227E-03,-10.338975929E+00
-1.027500E-03,+53.763662E-03,-10.351277017E+00
-1.025000E-03,+53.226602E-03,-10.379176933E+00
-1.022500E-03,+53.579146E-03,-10.359076431E+00
-1.020000E-03,+53.438337E-03,-10.366116841E+00
-1.017500E-03,+54.162531E-03,-10.377213994E+00
-1.015000E-03,+54.273503E-03,-10.359076431E+00
